,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_hours,delay_minutes,delay
15877,541616,282338,mobile,ended,-9.0,,,-1.0,51.0,early
15878,541725,395056,mobile,ended,20.0,,,0.0,20.0,late
15879,541773,375868,mobile,ended,92.0,,,1.0,32.0,late
15880,541916,275856,mobile,ended,17.0,,,0.0,17.0,late
15882,541980,283001,mobile,ended,7.0,,,0.0,7.0,late
15883,542006,295200,mobile,ended,104.0,,,1.0,44.0,late
15884,542040,383924,mobile,ended,31.0,,,0.0,31.0,late
15886,542175,402643,mobile,ended,-29.0,,,-1.0,31.0,early
15887,542252,353425,connect,ended,-153.0,547277.0,210.0,-3.0,27.0,early
15888,542270,401572,mobile,ended,39.0,,,0.0,39.0,late
15890,542385,306006,mobile,ended,290.0,,,4.0,50.0,late
15891,542405,363822,mobile,ended,42.0,,,0.0,42.0,late
15892,542514,385627,connect,ended,-150.0,,,-3.0,30.0,early
15893,542537,390486,mobile,ended,280.0,,,4.0,40.0,late
15894,542628,302993,mobile,ended,-14.0,,,-1.0,46.0,early
15897,542935,377119,connect,ended,16.0,,,0.0,16.0,late
15899,543360,378645,mobile,ended,30.0,,,0.0,30.0,late
15900,543391,402103,mobile,ended,1122.0,,,18.0,42.0,late
15901,543394,305525,connect,ended,-12.0,537439.0,720.0,-1.0,48.0,early
15902,543414,397627,mobile,ended,,,,,,on time
15904,542933,269141,mobile,ended,22.0,,,0.0,22.0,late
15905,542939,409784,mobile,ended,34.0,,,0.0,34.0,late
15906,542947,389068,mobile,ended,5.0,,,0.0,5.0,late
15907,542967,364882,connect,ended,-15.0,,,-1.0,45.0,early
15908,543111,221978,mobile,ended,874.0,,,14.0,34.0,late
15910,543164,366079,mobile,ended,26.0,,,0.0,26.0,late
15911,543167,396429,mobile,ended,4274.0,,,71.0,14.0,late
15912,543270,342699,connect,ended,38.0,,,0.0,38.0,late
15913,543390,223615,mobile,ended,-45.0,532833.0,0.0,-1.0,15.0,early
15915,543498,243208,connect,ended,42.0,,,0.0,42.0,late
15916,543717,402078,mobile,ended,-7.0,537304.0,240.0,-1.0,53.0,early
15917,543760,307595,mobile,ended,,542300.0,480.0,,,on time
15918,544002,397786,mobile,ended,40.0,,,0.0,40.0,late
15919,544070,401870,connect,ended,-5.0,,,-1.0,55.0,early
15920,544125,329356,mobile,ended,0.0,,,0.0,0.0,on time
15921,544153,357530,connect,ended,6.0,,,0.0,6.0,late
15923,544240,355311,mobile,ended,28.0,,,0.0,28.0,late
15924,544338,401740,mobile,ended,140.0,,,2.0,20.0,late
15925,544385,310576,connect,ended,-272.0,,,-5.0,28.0,early
15926,544412,186291,mobile,ended,-29.0,,,-1.0,31.0,early
15927,544494,286915,mobile,ended,23.0,,,0.0,23.0,late
15928,544542,334355,mobile,ended,-3.0,,,-1.0,57.0,early
15929,544651,381470,mobile,ended,0.0,,,0.0,0.0,on time
15930,544673,307439,mobile,ended,21.0,,,0.0,21.0,late
15933,544742,365926,connect,ended,-36.0,551678.0,570.0,-1.0,24.0,early
15935,544816,385530,mobile,ended,,,,,,on time
15936,544897,246147,mobile,ended,-546.0,,,-10.0,54.0,early
15937,544898,216576,connect,ended,17.0,,,0.0,17.0,late
15940,545047,380480,mobile,ended,7.0,544328.0,690.0,0.0,7.0,late
15941,545219,407494,mobile,ended,,,,,,on time
15943,545328,392847,connect,ended,-6.0,,,-1.0,54.0,early
15945,545546,384097,mobile,ended,43.0,,,0.0,43.0,late
15946,545605,304230,mobile,ended,-341.0,,,-6.0,19.0,early
15947,545633,380345,mobile,ended,164.0,,,2.0,44.0,late
15948,545647,335137,mobile,ended,-13.0,,,-1.0,47.0,early
15949,545765,394299,mobile,ended,566.0,,,9.0,26.0,late
15950,545800,180804,mobile,ended,-164.0,,,-3.0,16.0,early
15951,545820,284799,connect,ended,30.0,,,0.0,30.0,late
15952,545870,393406,mobile,ended,,,,,,on time
15953,545946,348400,mobile,ended,834.0,,,13.0,54.0,late
15954,546003,226932,mobile,ended,-24.0,,,-1.0,36.0,early
15956,546015,377184,mobile,ended,1.0,,,0.0,1.0,late
15957,546096,350521,mobile,ended,18.0,,,0.0,18.0,late
15958,546221,349131,mobile,ended,77.0,,,1.0,17.0,late
15959,546242,368604,connect,ended,2.0,555708.0,540.0,0.0,2.0,late
15960,546308,364236,mobile,ended,-1.0,,,-1.0,59.0,early
15962,546404,384193,connect,ended,-82.0,,,-2.0,38.0,early
15963,546413,398063,mobile,ended,8.0,,,0.0,8.0,late
15964,546439,397569,connect,ended,-95.0,,,-2.0,25.0,early
15965,546472,303652,mobile,ended,310.0,,,5.0,10.0,late
15967,547036,401785,mobile,ended,97.0,,,1.0,37.0,late
15968,547119,374809,connect,ended,25.0,,,0.0,25.0,late
15969,547128,405856,mobile,ended,7.0,,,0.0,7.0,late
15970,547273,312078,connect,ended,32.0,,,0.0,32.0,late
15971,547307,159533,connect,ended,-6.0,,,-1.0,54.0,early
15972,547397,400158,mobile,ended,67.0,,,1.0,7.0,late
15973,547460,411419,mobile,ended,-1272.0,,,-22.0,48.0,early
15974,547494,363433,mobile,ended,4.0,,,0.0,4.0,late
15975,547497,404130,connect,ended,3.0,541826.0,90.0,0.0,3.0,late
15976,547498,410032,mobile,ended,,,,,,on time
15977,547709,401870,connect,ended,-518.0,,,-9.0,22.0,early
15978,547945,275007,mobile,ended,-10.0,,,-1.0,50.0,early
15979,548122,205811,mobile,ended,123.0,,,2.0,3.0,late
15980,548158,344930,mobile,ended,107.0,,,1.0,47.0,late
15982,568255,395994,mobile,ended,23.0,,,0.0,23.0,late
15983,568275,341630,mobile,ended,-42.0,559873.0,480.0,-1.0,18.0,early
15984,568599,390479,mobile,ended,335.0,,,5.0,35.0,late
15985,568820,264513,mobile,ended,-46.0,566587.0,120.0,-1.0,14.0,early
15986,568934,314814,mobile,ended,,,,,,on time
15987,569017,407084,mobile,ended,111.0,,,1.0,51.0,late
15988,569272,366164,connect,ended,7.0,571324.0,120.0,0.0,7.0,late
15990,569448,375916,mobile,ended,,,,,,on time
15991,569556,353425,connect,ended,-177.0,,,-3.0,3.0,early
15992,569640,406413,mobile,ended,8.0,,,0.0,8.0,late
15993,569644,355446,mobile,ended,55.0,,,0.0,55.0,late
15994,569691,399528,connect,ended,53.0,,,0.0,53.0,late
15996,570082,314326,mobile,ended,-9.0,,,-1.0,51.0,early
15997,570105,245154,connect,ended,-959.0,,,-16.0,1.0,early
15998,570155,366164,connect,ended,-130.0,,,-3.0,50.0,early
15999,570424,282433,mobile,ended,174.0,,,2.0,54.0,late
16000,570468,336886,mobile,ended,37.0,,,0.0,37.0,late
16001,570701,375318,mobile,ended,-18.0,,,-1.0,42.0,early
16002,570818,390350,mobile,ended,101.0,,,1.0,41.0,late
16003,571038,341861,connect,ended,-152.0,574571.0,540.0,-3.0,28.0,early
16004,571074,348526,connect,ended,-386.0,,,-7.0,34.0,early
16005,571201,383309,mobile,ended,44.0,,,0.0,44.0,late
16006,571274,411271,mobile,ended,3.0,,,0.0,3.0,late
16007,571276,415672,mobile,ended,68.0,,,1.0,8.0,late
16008,571608,235160,mobile,ended,326.0,,,5.0,26.0,late
16009,571660,388764,mobile,ended,45.0,,,0.0,45.0,late
16010,571932,315136,connect,ended,160.0,,,2.0,40.0,late
16011,572076,367632,connect,ended,50.0,570241.0,180.0,0.0,50.0,late
16012,572314,407493,mobile,ended,807.0,,,13.0,27.0,late
16013,572643,335276,connect,ended,14.0,,,0.0,14.0,late
16014,572655,328135,connect,ended,1.0,,,0.0,1.0,late
16015,572780,411731,mobile,ended,32.0,,,0.0,32.0,late
16016,572871,381435,mobile,ended,-20.0,571546.0,60.0,-1.0,40.0,early
16018,573870,358054,mobile,ended,2375.0,,,39.0,35.0,late
16019,573878,407465,connect,ended,-18.0,,,-1.0,42.0,early
16020,573905,394272,mobile,ended,-100.0,,,-2.0,20.0,early
16021,574284,382052,mobile,ended,0.0,,,0.0,0.0,on time
16022,574920,380579,mobile,ended,44.0,,,0.0,44.0,late
16023,575053,323777,mobile,ended,22.0,,,0.0,22.0,late
16024,551204,289496,connect,ended,-10.0,,,-1.0,50.0,early
16025,551243,339149,connect,ended,76.0,,,1.0,16.0,late
16026,551273,398247,mobile,ended,-6.0,550197.0,630.0,-1.0,54.0,early
16027,551377,360366,mobile,ended,284.0,,,4.0,44.0,late
16028,551441,368220,mobile,ended,45.0,,,0.0,45.0,late
16029,551530,412295,mobile,ended,103.0,549505.0,30.0,1.0,43.0,late
16031,551549,406388,mobile,ended,36.0,,,0.0,36.0,late
16032,551557,341861,connect,ended,40.0,,,0.0,40.0,late
16034,551606,409062,mobile,ended,8.0,,,0.0,8.0,late
16035,551638,267506,mobile,ended,2.0,,,0.0,2.0,late
16037,551685,406575,mobile,ended,256.0,,,4.0,16.0,late
16038,551738,407296,mobile,ended,-323.0,,,-6.0,37.0,early
16039,551772,281341,mobile,ended,-110.0,,,-2.0,10.0,early
16040,551912,225795,connect,ended,-23.0,567177.0,0.0,-1.0,37.0,early
16041,552011,364546,mobile,ended,130.0,,,2.0,10.0,late
16043,552069,377312,mobile,ended,218.0,,,3.0,38.0,late
16044,552117,404542,mobile,ended,-5.0,,,-1.0,55.0,early
16045,552156,354494,mobile,ended,-63.0,,,-2.0,57.0,early
16046,552344,378239,mobile,ended,38.0,,,0.0,38.0,late
16047,552394,375539,mobile,ended,-86.0,,,-2.0,34.0,early
16049,552762,348351,mobile,ended,-207.0,,,-4.0,33.0,early
16051,552913,402209,mobile,ended,8.0,,,0.0,8.0,late
16052,552978,352393,connect,ended,69.0,,,1.0,9.0,late
16053,553006,396791,connect,ended,-722.0,,,-13.0,58.0,early
16054,553011,285425,mobile,ended,-33.0,,,-1.0,27.0,early
16055,553119,409894,mobile,ended,67.0,,,1.0,7.0,late
16056,553129,358480,mobile,ended,170.0,551688.0,450.0,2.0,50.0,late
16057,553166,409725,mobile,ended,188.0,,,3.0,8.0,late
16058,553216,161760,mobile,ended,,,,,,on time
16059,553227,276222,mobile,ended,20.0,531664.0,120.0,0.0,20.0,late
16060,553337,176670,connect,ended,164.0,,,2.0,44.0,late
16062,553392,398152,connect,ended,-692.0,,,-12.0,28.0,early
16063,553516,291717,mobile,ended,-31.0,,,-1.0,29.0,early
16064,553540,393083,mobile,ended,23.0,553429.0,390.0,0.0,23.0,late
16065,553568,363037,mobile,ended,0.0,,,0.0,0.0,on time
16066,553627,301438,mobile,ended,-22.0,,,-1.0,38.0,early
16067,553659,375218,mobile,ended,-56.0,,,-1.0,4.0,early
16068,553955,387976,mobile,ended,885.0,,,14.0,45.0,late
16069,554028,381583,mobile,ended,100.0,,,1.0,40.0,late
16070,554091,412028,mobile,ended,-5.0,,,-1.0,55.0,early
16071,554171,340283,mobile,ended,19.0,,,0.0,19.0,late
16072,554292,385250,mobile,ended,933.0,,,15.0,33.0,late
16073,554348,383110,connect,ended,-20.0,,,-1.0,40.0,early
16074,554359,350456,mobile,ended,1401.0,547316.0,540.0,23.0,21.0,late
16076,554378,284054,mobile,ended,-315.0,,,-6.0,45.0,early
16077,554474,391968,mobile,ended,88.0,,,1.0,28.0,late
16078,554475,410256,connect,ended,-130.0,,,-3.0,50.0,early
16079,554641,205021,mobile,ended,-285.0,,,-5.0,15.0,early
16080,554665,392176,mobile,ended,-147.0,,,-3.0,33.0,early
16081,554682,408337,mobile,ended,-33.0,,,-1.0,27.0,early
16082,554702,397407,mobile,ended,18.0,,,0.0,18.0,late
16083,554779,404953,mobile,ended,17.0,,,0.0,17.0,late
16084,554807,382302,connect,ended,-138.0,,,-3.0,42.0,early
16085,554885,402767,mobile,ended,-13.0,556984.0,660.0,-1.0,47.0,early
16086,554965,412566,mobile,ended,-22.0,,,-1.0,38.0,early
16087,555024,382884,mobile,ended,63.0,545294.0,660.0,1.0,3.0,late
16088,555094,395950,mobile,ended,55.0,,,0.0,55.0,late
16089,555178,382323,mobile,ended,62.0,552721.0,240.0,1.0,2.0,late
16090,539307,347950,mobile,ended,-185.0,,,-4.0,55.0,early
16091,539341,213537,mobile,ended,124.0,,,2.0,4.0,late
16092,548680,377805,mobile,ended,163.0,,,2.0,43.0,late
16093,548697,389033,mobile,ended,-4.0,,,-1.0,56.0,early
16094,548745,399667,mobile,ended,152.0,,,2.0,32.0,late
16095,548802,311707,connect,ended,32.0,,,0.0,32.0,late
16096,548968,372609,mobile,ended,5.0,,,0.0,5.0,late
16097,549024,302052,mobile,ended,45.0,,,0.0,45.0,late
16098,549065,390159,mobile,ended,50.0,,,0.0,50.0,late
16099,549116,356203,mobile,ended,-110.0,538281.0,150.0,-2.0,10.0,early
16100,549205,403819,mobile,ended,78.0,,,1.0,18.0,late
16101,549247,363387,mobile,ended,-65.0,,,-2.0,55.0,early
16102,549311,412122,mobile,ended,49.0,,,0.0,49.0,late
16103,549457,407389,mobile,ended,-588.0,,,-10.0,12.0,early
16104,549480,325695,mobile,ended,184.0,,,3.0,4.0,late
16105,549695,368506,mobile,ended,130.0,,,2.0,10.0,late
16106,549723,370265,mobile,ended,104.0,,,1.0,44.0,late
16107,549908,284054,mobile,ended,-3.0,,,-1.0,57.0,early
16108,550106,331284,mobile,ended,8703.0,,,145.0,3.0,late
16109,550163,379908,mobile,ended,148.0,,,2.0,28.0,late
16110,550208,264277,mobile,ended,-49.0,,,-1.0,11.0,early
16111,550222,224111,mobile,ended,171.0,,,2.0,51.0,late
16112,550274,393227,mobile,ended,1427.0,,,23.0,47.0,late
16113,550325,342208,mobile,ended,-74.0,,,-2.0,46.0,early
16114,550413,356551,connect,ended,22.0,,,0.0,22.0,late
16115,550561,358082,connect,ended,-47.0,,,-1.0,13.0,early
16117,550852,300469,mobile,ended,13.0,,,0.0,13.0,late
16120,550939,252034,mobile,ended,86.0,,,1.0,26.0,late
16121,551065,358335,mobile,ended,745.0,,,12.0,25.0,late
16123,551235,338490,mobile,ended,,,,,,on time
16124,551249,270091,mobile,ended,74.0,546357.0,60.0,1.0,14.0,late
16125,551408,390734,mobile,ended,9.0,,,0.0,9.0,late
16126,551437,337904,mobile,ended,9.0,,,0.0,9.0,late
16127,551528,404672,mobile,ended,-69.0,,,-2.0,51.0,early
16128,551543,393083,mobile,ended,25.0,,,0.0,25.0,late
16131,551758,333753,mobile,ended,0.0,,,0.0,0.0,on time
16132,551919,322943,mobile,ended,-25.0,,,-1.0,35.0,early
16133,552273,371542,mobile,ended,,,,,,on time
16134,552292,387107,connect,ended,17.0,,,0.0,17.0,late
16136,552332,404774,mobile,ended,-32.0,,,-1.0,28.0,early
16137,552500,338969,connect,ended,-174.0,,,-3.0,6.0,early
16141,552676,395852,mobile,ended,-16.0,,,-1.0,44.0,early
16142,552717,379889,mobile,ended,19.0,,,0.0,19.0,late
16144,553108,407389,mobile,ended,11.0,,,0.0,11.0,late
16145,553132,401508,connect,ended,36.0,,,0.0,36.0,late
16146,553179,394400,connect,ended,75.0,,,1.0,15.0,late
16147,553215,349142,mobile,ended,-46.0,,,-1.0,14.0,early
16149,553371,359880,connect,ended,735.0,,,12.0,15.0,late
16150,553373,395735,mobile,ended,-36.0,,,-1.0,24.0,early
16151,553384,326201,mobile,ended,18.0,,,0.0,18.0,late
16152,553450,333553,connect,ended,37.0,,,0.0,37.0,late
16153,553471,400024,mobile,ended,,,,,,on time
16154,553542,248238,mobile,ended,-32.0,,,-1.0,28.0,early
16155,553576,365796,mobile,ended,,,,,,on time
16156,553664,377219,connect,ended,-6.0,,,-1.0,54.0,early
16157,542419,393729,mobile,ended,69.0,,,1.0,9.0,late
16158,542446,388206,mobile,ended,4.0,,,0.0,4.0,late
16159,542452,365148,mobile,ended,-150.0,,,-3.0,30.0,early
16161,542511,345701,mobile,ended,-317.0,,,-6.0,43.0,early
16162,542586,389147,mobile,ended,-104.0,,,-2.0,16.0,early
16163,542595,409615,mobile,ended,42.0,,,0.0,42.0,late
16164,542663,217417,mobile,ended,10.0,,,0.0,10.0,late
16165,542731,199360,mobile,ended,-23.0,,,-1.0,37.0,early
16166,542924,345911,mobile,ended,,,,,,on time
16167,543339,392055,mobile,ended,-120.0,,,-2.0,0.0,early
16168,543370,380513,mobile,ended,-38.0,,,-1.0,22.0,early
16169,543384,410571,mobile,ended,,,,,,on time
16171,543442,400150,mobile,ended,3.0,,,0.0,3.0,late
16172,543487,366071,mobile,ended,107.0,,,1.0,47.0,late
16173,543494,354605,mobile,ended,1002.0,,,16.0,42.0,late
16174,543588,374698,mobile,ended,-59.0,,,-1.0,1.0,early
16175,543626,392882,mobile,ended,-148.0,,,-3.0,32.0,early
16176,543663,398877,mobile,ended,55.0,,,0.0,55.0,late
16177,543850,262344,connect,ended,51.0,541998.0,210.0,0.0,51.0,late
16178,544035,408179,mobile,ended,-58.0,,,-1.0,2.0,early
16179,544099,362187,connect,ended,39.0,,,0.0,39.0,late
16180,544264,393935,mobile,ended,33.0,,,0.0,33.0,late
16181,544342,358438,mobile,ended,-10.0,,,-1.0,50.0,early
16184,544526,392633,mobile,ended,-20.0,,,-1.0,40.0,early
16185,544535,404719,mobile,ended,175.0,,,2.0,55.0,late
16186,544606,403716,mobile,ended,,,,,,on time
16187,544688,362531,connect,ended,334.0,,,5.0,34.0,late
16188,544710,399951,mobile,ended,222.0,,,3.0,42.0,late
16190,544978,409055,mobile,ended,-33.0,,,-1.0,27.0,early
16191,545056,290987,mobile,ended,167.0,,,2.0,47.0,late
16192,545093,408112,mobile,ended,-105.0,,,-2.0,15.0,early
16193,545136,285241,connect,ended,-923.0,,,-16.0,37.0,early
16194,545403,403249,connect,ended,-100.0,,,-2.0,20.0,early
16195,545418,411207,mobile,ended,-420.0,,,-7.0,0.0,early
16196,545421,300505,connect,ended,-123.0,,,-3.0,57.0,early
16197,545502,365209,mobile,ended,-102.0,,,-2.0,18.0,early
16198,545510,329839,mobile,ended,6.0,,,0.0,6.0,late
16199,545622,350149,mobile,ended,105.0,,,1.0,45.0,late
16200,545649,358225,mobile,ended,-157.0,,,-3.0,23.0,early
16201,545730,271806,connect,ended,-231.0,,,-4.0,9.0,early
16202,548300,393950,mobile,ended,-118.0,,,-2.0,2.0,early
16203,548306,393968,connect,ended,27.0,,,0.0,27.0,late
16204,548325,403206,mobile,ended,-30.0,,,-1.0,30.0,early
16205,548421,296227,mobile,ended,60.0,,,1.0,0.0,late
16206,548490,342719,mobile,ended,,546060.0,60.0,,,on time
16208,548521,310219,connect,ended,,545345.0,120.0,,,on time
16210,548625,331714,mobile,ended,159.0,,,2.0,39.0,late
16212,548694,408883,mobile,ended,20.0,,,0.0,20.0,late
16213,548726,397569,connect,ended,-111.0,546439.0,60.0,-2.0,9.0,early
16214,548733,218137,mobile,ended,,,,,,on time
16216,548826,389094,mobile,ended,83.0,,,1.0,23.0,late
16217,548883,402661,mobile,ended,549.0,,,9.0,9.0,late
16218,548893,389994,mobile,ended,-86.0,,,-2.0,34.0,early
16219,548908,381461,mobile,ended,338.0,,,5.0,38.0,late
16221,549154,360289,mobile,ended,-322.0,,,-6.0,38.0,early
16222,549194,406831,mobile,ended,90.0,,,1.0,30.0,late
16223,549316,259392,mobile,ended,-43.0,,,-1.0,17.0,early
16225,549468,185218,mobile,ended,,,,,,on time
16226,549505,412295,mobile,ended,46.0,,,0.0,46.0,late
16228,549653,201627,mobile,ended,179.0,,,2.0,59.0,late
16229,549719,314307,mobile,ended,-25.0,,,-1.0,35.0,early
16230,549813,375126,connect,ended,-58.0,,,-1.0,2.0,early
16231,549822,409411,mobile,ended,-20.0,,,-1.0,40.0,early
16232,549859,394305,mobile,ended,8.0,,,0.0,8.0,late
16233,549884,356434,mobile,ended,-8.0,,,-1.0,52.0,early
16234,549951,394948,mobile,ended,73.0,,,1.0,13.0,late
16235,549973,316817,mobile,ended,-92.0,,,-2.0,28.0,early
16236,549991,399666,mobile,ended,-43.0,,,-1.0,17.0,early
16237,550186,410402,mobile,ended,21.0,,,0.0,21.0,late
16238,550237,341431,mobile,ended,382.0,,,6.0,22.0,late
16239,550258,400333,mobile,ended,-297.0,,,-5.0,3.0,early
16240,550263,367024,mobile,ended,2.0,,,0.0,2.0,late
16241,550264,330652,mobile,ended,26.0,,,0.0,26.0,late
16242,550272,386322,mobile,ended,11.0,,,0.0,11.0,late
16243,550273,410876,mobile,ended,3.0,,,0.0,3.0,late
16244,550355,392842,mobile,ended,545.0,,,9.0,5.0,late
16245,550415,372924,mobile,ended,144.0,,,2.0,24.0,late
16246,550445,404986,mobile,ended,136.0,,,2.0,16.0,late
16247,550465,182600,mobile,ended,7.0,,,0.0,7.0,late
16248,550491,181236,mobile,ended,47.0,,,0.0,47.0,late
16249,550524,387753,connect,ended,-132.0,,,-3.0,48.0,early
16250,550548,331207,mobile,ended,-842.0,,,-15.0,58.0,early
16251,550638,394299,mobile,ended,85.0,,,1.0,25.0,late
16252,550688,406825,mobile,ended,3560.0,,,59.0,20.0,late
16253,550717,377119,connect,ended,59.0,545344.0,30.0,0.0,59.0,late
16254,550720,314605,mobile,ended,-14.0,,,-1.0,46.0,early
16255,543662,399886,mobile,ended,25.0,,,0.0,25.0,late
16256,543673,404337,mobile,ended,41.0,,,0.0,41.0,late
16257,543690,387614,mobile,ended,235.0,541885.0,300.0,3.0,55.0,late
16258,543795,393107,mobile,ended,34.0,,,0.0,34.0,late
16259,543826,331838,mobile,ended,-86.0,,,-2.0,34.0,early
16260,543842,377496,mobile,ended,-6.0,,,-1.0,54.0,early
16261,543851,304068,mobile,ended,12.0,,,0.0,12.0,late
16262,543893,392479,mobile,ended,11.0,,,0.0,11.0,late
16263,543989,397599,mobile,ended,-13.0,,,-1.0,47.0,early
16264,544350,373893,connect,ended,-43.0,,,-1.0,17.0,early
16266,544460,352749,mobile,ended,1089.0,,,18.0,9.0,late
16267,544481,262005,mobile,ended,187.0,,,3.0,7.0,late
16268,544517,346749,mobile,ended,242.0,,,4.0,2.0,late
16271,544811,398586,connect,ended,50.0,,,0.0,50.0,late
16272,544882,267904,mobile,ended,-5.0,,,-1.0,55.0,early
16273,544908,265664,connect,ended,-961.0,540077.0,690.0,-17.0,59.0,early
16274,544956,277314,mobile,ended,45.0,,,0.0,45.0,late
16275,545097,404187,mobile,ended,,,,,,on time
16276,545120,305658,mobile,ended,23.0,,,0.0,23.0,late
16278,545218,337898,mobile,ended,736.0,,,12.0,16.0,late
16279,545255,190060,mobile,ended,-853.0,,,-15.0,47.0,early
16280,545308,409467,mobile,ended,-26.0,,,-1.0,34.0,early
16282,545378,407432,connect,ended,3.0,,,0.0,3.0,late
16283,545566,380345,mobile,ended,-66.0,,,-2.0,54.0,early
16284,545574,387107,connect,ended,4.0,,,0.0,4.0,late
16285,545575,408302,mobile,ended,330.0,,,5.0,30.0,late
16286,545682,281955,mobile,ended,-44.0,,,-1.0,16.0,early
16287,545703,336554,mobile,ended,2365.0,,,39.0,25.0,late
16288,545755,410896,mobile,ended,-32.0,,,-1.0,28.0,early
16289,545822,307364,connect,ended,26.0,,,0.0,26.0,late
16290,545832,311943,mobile,ended,47.0,,,0.0,47.0,late
16291,545837,389361,mobile,ended,,,,,,on time
16292,545893,319225,connect,ended,-803.0,,,-14.0,37.0,early
16294,546198,404219,mobile,ended,46.0,,,0.0,46.0,late
16295,546217,341037,mobile,ended,-113.0,,,-2.0,7.0,early
16296,546317,179573,mobile,ended,1484.0,,,24.0,44.0,late
16297,546332,214635,connect,ended,31.0,547177.0,0.0,0.0,31.0,late
16298,546361,404493,mobile,ended,56.0,,,0.0,56.0,late
16299,546372,410500,mobile,ended,-4.0,,,-1.0,56.0,early
16300,546572,405257,mobile,ended,19.0,,,0.0,19.0,late
16303,546883,409910,mobile,ended,-42.0,,,-1.0,18.0,early
16304,546889,303652,mobile,ended,79.0,546472.0,390.0,1.0,19.0,late
16305,546954,350705,mobile,ended,-47.0,548000.0,90.0,-1.0,13.0,early
16306,546990,362848,mobile,ended,181.0,,,3.0,1.0,late
16307,547169,374356,mobile,ended,-88.0,,,-2.0,32.0,early
16308,547189,305155,connect,ended,18.0,,,0.0,18.0,late
16311,547284,298388,mobile,ended,80.0,,,1.0,20.0,late
16312,548255,182354,mobile,ended,252.0,,,4.0,12.0,late
16313,548339,295105,connect,ended,70.0,,,1.0,10.0,late
16314,548341,394024,mobile,ended,58.0,,,0.0,58.0,late
16315,548385,377312,mobile,ended,341.0,,,5.0,41.0,late
16316,548506,360520,mobile,ended,-23.0,,,-1.0,37.0,early
16317,548517,228582,mobile,ended,157.0,,,2.0,37.0,late
16319,548725,355383,connect,ended,10.0,,,0.0,10.0,late
16320,548855,316042,connect,ended,-10.0,,,-1.0,50.0,early
