,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_hours,delay_minutes,delay
18868,540375,361468,connect,ended,-641.0,,,-11.0,19.0,early
18878,540927,397217,connect,ended,-98.0,,,-2.0,22.0,early
18879,541156,402562,connect,ended,16.0,,,0.0,16.0,late
18884,541268,396435,connect,ended,-121.0,,,-3.0,59.0,early
18895,541942,391618,connect,ended,144.0,531518.0,60.0,2.0,24.0,late
18903,542598,348526,connect,ended,148.0,545276.0,510.0,2.0,28.0,late
18923,544186,390467,connect,ended,65.0,542241.0,690.0,1.0,5.0,late
18937,561779,307983,connect,ended,-17.0,,,-1.0,43.0,early
18940,562013,310918,connect,ended,15.0,,,0.0,15.0,late
18955,563616,383443,connect,ended,-42.0,,,-1.0,18.0,early
18957,563869,311923,connect,ended,-43.0,,,-1.0,17.0,early
18965,550903,389785,connect,ended,-18.0,540617.0,180.0,-1.0,42.0,early
18980,551522,396034,connect,ended,0.0,,,0.0,0.0,on time
18982,551717,366164,connect,ended,-173.0,,,-3.0,7.0,early
18984,552107,401649,connect,ended,92.0,,,1.0,32.0,late
18986,552249,226544,connect,ended,-70.0,,,-2.0,50.0,early
18988,552404,164960,connect,ended,-19.0,,,-1.0,41.0,early
18992,552765,366981,connect,ended,-10.0,544722.0,420.0,-1.0,50.0,early
18996,553206,404130,connect,ended,18.0,,,0.0,18.0,late
19006,553844,342699,connect,ended,183.0,,,3.0,3.0,late
19016,552430,338584,connect,ended,-9.0,,,-1.0,51.0,early
19029,553589,366371,connect,ended,44.0,,,0.0,44.0,late
19031,553623,407465,connect,ended,-59.0,,,-1.0,1.0,early
19033,553769,345865,connect,ended,-121.0,,,-3.0,59.0,early
19043,554411,295726,connect,ended,89.0,,,1.0,29.0,late
19045,554493,320824,connect,ended,3.0,,,0.0,3.0,late
19052,555239,176670,connect,ended,96.0,,,1.0,36.0,late
19069,555956,305155,connect,ended,-51.0,,,-1.0,9.0,early
19073,565386,379751,connect,ended,-103.0,,,-2.0,17.0,early
19076,565678,348485,connect,ended,39.0,560263.0,360.0,0.0,39.0,late
19093,566678,223575,connect,ended,208.0,,,3.0,28.0,late
19108,567341,347934,connect,ended,49.0,,,0.0,49.0,late
19117,562489,364922,connect,ended,-251.0,,,-5.0,49.0,early
19126,563675,246368,connect,ended,15.0,,,0.0,15.0,late
19130,563836,355383,connect,ended,114.0,,,1.0,54.0,late
19132,563999,371632,connect,ended,-88.0,556474.0,540.0,-2.0,32.0,early
19135,564066,305819,connect,ended,-16.0,,,-1.0,44.0,early
19138,564157,365266,connect,ended,70.0,,,1.0,10.0,late
19148,565203,351162,connect,ended,-39.0,557093.0,60.0,-1.0,21.0,early
19149,565254,212965,connect,ended,98.0,560539.0,420.0,1.0,38.0,late
19152,565749,348482,connect,ended,8.0,,,0.0,8.0,late
19155,565981,244848,connect,ended,-228.0,,,-4.0,12.0,early
19171,567232,401388,connect,ended,8.0,,,0.0,8.0,late
19178,567662,354667,connect,ended,,,,,,on time
19184,564385,389565,connect,ended,22.0,,,0.0,22.0,late
19187,564600,272430,connect,ended,-61.0,559220.0,570.0,-2.0,59.0,early
19188,564765,374809,connect,ended,7.0,,,0.0,7.0,late
19191,564919,387602,connect,ended,-148.0,,,-3.0,32.0,early
19193,564951,298117,connect,ended,238.0,,,3.0,58.0,late
19194,565020,341881,connect,ended,-123.0,563188.0,240.0,-3.0,57.0,early
19197,565122,358848,connect,ended,-17.0,,,-1.0,43.0,early
19200,565393,370055,connect,ended,-93.0,563668.0,660.0,-2.0,27.0,early
19201,565414,402780,connect,ended,12.0,,,0.0,12.0,late
19206,565673,338969,connect,ended,54.0,,,0.0,54.0,late
19210,565744,372856,connect,ended,,,,,,on time
19211,565751,358567,connect,ended,41.0,,,0.0,41.0,late
19214,544732,311707,connect,ended,2.0,,,0.0,2.0,late
19218,545223,310553,connect,ended,-45.0,543354.0,720.0,-1.0,15.0,early
19231,546000,358982,connect,ended,10.0,,,0.0,10.0,late
19232,546139,375047,connect,ended,-4.0,557540.0,240.0,-1.0,56.0,early
19242,546501,314456,connect,ended,-210.0,540134.0,210.0,-4.0,30.0,early
19243,546640,404041,connect,ended,-44.0,,,-1.0,16.0,early
19244,546708,396483,connect,ended,-12.0,,,-1.0,48.0,early
19246,546820,256528,connect,ended,-391.0,,,-7.0,29.0,early
19250,546959,405005,connect,ended,38.0,545715.0,240.0,0.0,38.0,late
19255,547402,372856,connect,ended,,,,,,on time
19271,548361,298757,connect,ended,-36.0,,,-1.0,24.0,early
19279,548781,248889,connect,ended,-118.0,,,-2.0,2.0,early
19281,566093,309070,connect,ended,-145.0,,,-3.0,35.0,early
19286,566407,381857,connect,ended,-306.0,566456.0,390.0,-6.0,54.0,early
19291,564203,176220,connect,ended,60.0,,,1.0,0.0,late
19302,565263,339138,connect,ended,-119.0,563988.0,0.0,-2.0,1.0,early
19312,566341,376791,connect,ended,-16.0,,,-1.0,44.0,early
19316,566646,403254,connect,ended,117.0,,,1.0,57.0,late
19326,567371,317572,connect,ended,-114.0,568169.0,120.0,-2.0,6.0,early
19333,567795,405005,connect,ended,-68.0,560343.0,210.0,-2.0,52.0,early
19340,568224,381499,connect,ended,-93.0,562174.0,0.0,-2.0,27.0,early
19348,568997,310681,connect,ended,17.0,,,0.0,17.0,late
19353,569828,408744,connect,ended,-890.0,,,-15.0,10.0,early
19356,569963,383344,connect,ended,61.0,,,1.0,1.0,late
19357,569976,347873,connect,ended,1394.0,,,23.0,14.0,late
19371,571709,371632,connect,ended,-38.0,568753.0,480.0,-1.0,22.0,early
19374,571921,299017,connect,ended,-15.0,,,-1.0,45.0,early
19381,572745,381499,connect,ended,188.0,,,3.0,8.0,late
19383,572992,376840,connect,ended,-184.0,,,-4.0,56.0,early
19387,566304,362241,connect,ended,-1359.0,,,-23.0,21.0,early
19391,566655,212965,connect,ended,-69.0,,,-2.0,51.0,early
19400,556491,390608,connect,ended,,,,,,on time
19401,556513,385625,connect,ended,-68.0,,,-2.0,52.0,early
19402,556604,366287,connect,ended,-82.0,,,-2.0,38.0,early
19403,556651,378754,connect,ended,-61.0,,,-2.0,59.0,early
19407,556777,357860,connect,ended,20.0,,,0.0,20.0,late
19413,557211,348294,connect,ended,-66.0,,,-2.0,54.0,early
19418,557446,393172,connect,ended,9.0,,,0.0,9.0,late
19419,557447,365266,connect,ended,10.0,,,0.0,10.0,late
19420,557463,366037,connect,ended,54.0,,,0.0,54.0,late
19421,557467,317572,connect,ended,-77.0,,,-2.0,43.0,early
19428,557853,356106,connect,ended,11.0,,,0.0,11.0,late
19443,558463,367608,connect,ended,127.0,,,2.0,7.0,late
19454,559512,248300,connect,ended,58.0,552427.0,0.0,0.0,58.0,late
19455,559616,337414,connect,ended,80.0,,,1.0,20.0,late
19483,555299,371572,connect,ended,641.0,549796.0,0.0,10.0,41.0,late
19491,555786,348294,connect,ended,-168.0,,,-3.0,12.0,early
19492,555889,394656,connect,ended,-120.0,,,-2.0,0.0,early
19502,556474,371632,connect,ended,118.0,,,1.0,58.0,late
19505,556725,362187,connect,ended,-633.0,554183.0,210.0,-11.0,27.0,early
19506,556812,376311,connect,ended,91.0,,,1.0,31.0,late
19511,567841,380239,connect,ended,90.0,,,1.0,30.0,late
19513,567960,376677,connect,ended,-92.0,,,-2.0,28.0,early
19517,568177,373864,connect,ended,-143.0,,,-3.0,37.0,early
19520,568314,370997,connect,ended,179.0,,,2.0,59.0,late
19523,568455,382302,connect,ended,-35.0,574639.0,660.0,-1.0,25.0,early
19532,569714,397217,connect,ended,-230.0,,,-4.0,10.0,early
19535,570013,383344,connect,ended,33.0,569963.0,360.0,0.0,33.0,late
19549,573264,373893,connect,ended,76.0,,,1.0,16.0,late
19552,573460,347208,connect,ended,-1.0,572521.0,0.0,-1.0,59.0,early
19553,573770,356106,connect,ended,-14.0,573913.0,390.0,-1.0,46.0,early
19561,575351,312078,connect,ended,2.0,,,0.0,2.0,late
19569,568278,351549,connect,ended,355.0,565967.0,510.0,5.0,55.0,late
19572,568585,351660,connect,ended,-45.0,563040.0,90.0,-1.0,15.0,early
19590,569967,275062,connect,ended,75.0,,,1.0,15.0,late
19595,570366,290726,connect,ended,-187.0,,,-4.0,53.0,early
19596,570646,295830,connect,ended,110.0,,,1.0,50.0,late
19599,570897,280805,connect,ended,-69.0,,,-2.0,51.0,early
19601,570970,296967,connect,ended,-83.0,,,-2.0,37.0,early
19606,571607,374360,connect,ended,-5.0,570644.0,0.0,-1.0,55.0,early
19611,572236,390467,connect,ended,-88.0,,,-2.0,32.0,early
19613,572554,397217,connect,ended,114.0,,,1.0,54.0,late
19617,566911,403250,connect,ended,-89.0,,,-2.0,31.0,early
19618,566930,364882,connect,ended,-106.0,,,-2.0,14.0,early
19621,567467,290600,connect,ended,6.0,,,0.0,6.0,late
19629,567918,378072,connect,ended,55.0,,,0.0,55.0,late
19637,568416,336935,connect,ended,2.0,559824.0,630.0,0.0,2.0,late
19642,568649,378003,connect,ended,52.0,572385.0,90.0,0.0,52.0,late
19645,568704,385628,connect,ended,49.0,563946.0,630.0,0.0,49.0,late
19646,568708,275364,connect,ended,39.0,563004.0,0.0,0.0,39.0,late
19653,569504,337219,connect,ended,-317.0,555979.0,660.0,-6.0,43.0,early
19669,572249,317298,connect,ended,-90.0,,,-2.0,30.0,early
19673,549019,349894,connect,ended,32.0,,,0.0,32.0,late
19680,549427,355097,connect,ended,21.0,,,0.0,21.0,late
19682,549567,364907,connect,ended,6.0,,,0.0,6.0,late
19685,549762,280227,connect,ended,-170.0,551649.0,90.0,-3.0,10.0,early
19687,549962,401869,connect,ended,486.0,,,8.0,6.0,late
19690,550038,192575,connect,ended,19.0,,,0.0,19.0,late
19697,550377,190291,connect,ended,-5.0,,,-1.0,55.0,early
19699,550442,374741,connect,ended,78.0,555908.0,180.0,1.0,18.0,late
19701,550585,384040,connect,ended,42.0,,,0.0,42.0,late
19721,552192,398152,connect,ended,153.0,,,2.0,33.0,late
19733,568064,335276,connect,ended,121.0,573893.0,180.0,2.0,1.0,late
19755,571376,391379,connect,ended,34.0,,,0.0,34.0,late
19765,573731,374298,connect,ended,117.0,,,1.0,57.0,late
19766,573926,385131,connect,ended,199.0,,,3.0,19.0,late
19769,574430,406124,connect,ended,22.0,,,0.0,22.0,late
19770,574480,173061,connect,ended,-374.0,,,-7.0,46.0,early
19774,575574,173061,connect,ended,42.0,574480.0,240.0,0.0,42.0,late
19788,557642,223783,connect,ended,13.0,,,0.0,13.0,late
19793,557777,407055,connect,ended,-5.0,558647.0,270.0,-1.0,55.0,early
19797,558004,357576,connect,ended,148.0,,,2.0,28.0,late
19815,561066,230201,connect,ended,-57.0,564529.0,0.0,-1.0,3.0,early
19821,561260,384396,connect,ended,-75.0,,,-2.0,45.0,early
19822,561273,398152,connect,ended,4.0,,,0.0,4.0,late
19826,561376,304392,connect,ended,17.0,,,0.0,17.0,late
19839,562587,382821,connect,ended,81.0,,,1.0,21.0,late
19844,563004,275364,connect,ended,-72.0,567827.0,0.0,-2.0,48.0,early
19845,563017,348526,connect,ended,-6.0,,,-1.0,54.0,early
19846,563091,335276,connect,ended,-7.0,,,-1.0,53.0,early
19848,563550,308073,connect,ended,-2.0,,,-1.0,58.0,early
19850,563613,367632,connect,ended,11.0,,,0.0,11.0,late
19851,563650,385919,connect,ended,8.0,,,0.0,8.0,late
19863,564286,375892,connect,ended,56.0,,,0.0,56.0,late
19864,564291,356106,connect,ended,-72.0,,,-2.0,48.0,early
19868,564678,406124,connect,ended,,559336.0,300.0,,,on time
19877,565489,355900,connect,ended,-100.0,567036.0,600.0,-2.0,20.0,early
19888,559920,305816,connect,ended,130.0,,,2.0,10.0,late
19892,573343,340014,connect,ended,1.0,,,0.0,1.0,late
19897,574639,382302,connect,ended,6.0,,,0.0,6.0,late
19913,553168,364276,connect,ended,4.0,,,0.0,4.0,late
19917,553344,312078,connect,ended,142.0,,,2.0,22.0,late
19919,553490,398942,connect,ended,13.0,,,0.0,13.0,late
19921,553743,396009,connect,ended,-94.0,,,-2.0,26.0,early
19922,553824,390073,connect,ended,-37.0,,,-1.0,23.0,early
19926,553975,337266,connect,ended,13.0,,,0.0,13.0,late
19937,554835,371572,connect,ended,-11.0,,,-1.0,49.0,early
19950,555390,248889,connect,ended,-22.0,,,-1.0,38.0,early
19952,555464,310918,connect,ended,-114.0,,,-2.0,6.0,early
19962,556029,299063,connect,ended,-14.0,548540.0,120.0,-1.0,46.0,early
19973,556456,411754,connect,ended,97.0,,,1.0,37.0,late
19975,556533,241021,connect,ended,102.0,557598.0,150.0,1.0,42.0,late
19979,539054,366037,connect,ended,,,,,,on time
19981,539108,366371,connect,ended,-39.0,,,-1.0,21.0,early
19998,540171,387753,connect,ended,-102.0,,,-2.0,18.0,early
20002,540433,357860,connect,ended,-36.0,,,-1.0,24.0,early
20015,560738,309070,connect,ended,-37.0,,,-1.0,23.0,early
20016,560810,291856,connect,ended,-34.0,,,-1.0,26.0,early
20022,561100,223361,connect,ended,-294.0,,,-5.0,6.0,early
20023,561102,223361,connect,ended,-176.0,,,-3.0,4.0,early
20024,561211,372809,connect,ended,-134.0,,,-3.0,46.0,early
20027,561415,401869,connect,ended,-117.0,,,-2.0,3.0,early
20034,562313,377591,connect,ended,-362.0,,,-7.0,58.0,early
20035,562380,335276,connect,ended,-142.0,,,-3.0,38.0,early
20042,563473,348294,connect,ended,64.0,561643.0,0.0,1.0,4.0,late
20046,563925,241021,connect,ended,-31.0,563827.0,30.0,-1.0,29.0,early
20048,564111,369648,connect,ended,50.0,561113.0,420.0,0.0,50.0,late
20050,564185,248300,connect,ended,13.0,,,0.0,13.0,late
20062,564793,394656,connect,ended,54.0,,,0.0,54.0,late
20071,565846,408638,connect,ended,-137.0,,,-3.0,43.0,early
20075,565984,385523,connect,ended,124.0,,,2.0,4.0,late
20083,566456,381857,connect,ended,-15.0,565199.0,90.0,-1.0,45.0,early
20094,567629,179982,connect,ended,-19.0,,,-1.0,41.0,early
20098,567939,331339,connect,ended,43.0,,,0.0,43.0,late
20106,568295,362199,connect,ended,36.0,567376.0,60.0,0.0,36.0,late
20116,569069,306607,connect,ended,6.0,,,0.0,6.0,late
20119,569439,403240,connect,ended,28.0,,,0.0,28.0,late
20124,541311,383443,connect,ended,-802.0,,,-14.0,38.0,early
20133,541969,194340,connect,ended,43.0,,,0.0,43.0,late
20159,572758,295830,connect,ended,2.0,,,0.0,2.0,late
20161,573530,404130,connect,ended,24.0,,,0.0,24.0,late
20173,556973,384396,connect,ended,225.0,553994.0,150.0,3.0,45.0,late
20179,557192,350502,connect,ended,56.0,,,0.0,56.0,late
20189,558003,385574,connect,ended,-103.0,,,-2.0,17.0,early
20199,558817,351660,connect,ended,-72.0,,,-2.0,48.0,early
20211,559467,290600,connect,ended,89.0,559379.0,630.0,1.0,29.0,late
20212,559504,339149,connect,ended,10.0,,,0.0,10.0,late
20214,559510,384567,connect,ended,-35.0,,,-1.0,25.0,early
20223,560263,348485,connect,ended,13.0,,,0.0,13.0,late
20226,560439,316678,connect,ended,-8.0,521403.0,60.0,-1.0,52.0,early
20232,569873,358772,connect,ended,98.0,,,1.0,38.0,late
20235,570235,291856,connect,ended,-5.0,,,-1.0,55.0,early
20238,570560,297105,connect,ended,-93.0,,,-2.0,27.0,early
20248,571671,359880,connect,ended,110.0,,,1.0,50.0,late
20250,572030,357530,connect,ended,8.0,,,0.0,8.0,late
20251,572113,409991,connect,ended,-98.0,,,-2.0,22.0,early
20253,573036,385629,connect,ended,16.0,,,0.0,16.0,late
20254,573294,365926,connect,ended,9.0,,,0.0,9.0,late
20257,573641,403265,connect,ended,7.0,,,0.0,7.0,late
20258,573755,335276,connect,ended,134.0,,,2.0,14.0,late
20259,574781,310576,connect,ended,-74.0,,,-2.0,46.0,early
20260,574789,325328,connect,ended,40.0,562389.0,690.0,0.0,40.0,late
20262,574966,386259,connect,ended,223.0,,,3.0,43.0,late
20264,576132,305525,connect,ended,81.0,,,1.0,21.0,late
20268,566026,162571,connect,ended,84.0,,,1.0,24.0,late
20283,567264,410255,connect,ended,183.0,564975.0,0.0,3.0,3.0,late
20297,568503,189248,connect,ended,51.0,,,0.0,51.0,late
20314,570286,348999,connect,ended,28.0,,,0.0,28.0,late
20315,570422,398152,connect,ended,-16.0,,,-1.0,44.0,early
20318,570876,376605,connect,ended,-2.0,,,-1.0,58.0,early
20320,571939,305155,connect,ended,-153.0,,,-3.0,27.0,early
20322,572382,362241,connect,ended,351.0,,,5.0,51.0,late
20324,572901,194343,connect,ended,-347.0,,,-6.0,13.0,early
20330,574472,376791,connect,ended,,,,,,on time
20334,575298,359045,connect,ended,132.0,,,2.0,12.0,late
20337,560988,382821,connect,ended,-53.0,,,-1.0,7.0,early
20340,561277,406625,connect,ended,39.0,,,0.0,39.0,late
20341,561334,410939,connect,ended,-157.0,565171.0,0.0,-3.0,23.0,early
20342,561569,374809,connect,ended,-14.0,540924.0,120.0,-1.0,46.0,early
20352,562310,405005,connect,ended,-29.0,555533.0,450.0,-1.0,31.0,early
20354,562389,325328,connect,ended,16.0,561921.0,330.0,0.0,16.0,late
20358,562698,371162,connect,ended,-55.0,,,-1.0,5.0,early
20370,563576,362604,connect,ended,31.0,,,0.0,31.0,late
20374,563781,356106,connect,ended,90.0,,,1.0,30.0,late
20379,563946,385628,connect,ended,-146.0,,,-3.0,34.0,early
20389,564684,324821,connect,ended,-26.0,,,-1.0,34.0,early
20392,564990,308181,connect,ended,133.0,,,2.0,13.0,late
20393,565095,374298,connect,ended,9.0,,,0.0,9.0,late
20406,566327,300505,connect,ended,-32.0,,,-1.0,28.0,early
20421,567637,338584,connect,ended,-166.0,,,-3.0,14.0,early
20422,567682,374360,connect,ended,172.0,,,2.0,52.0,late
20433,568121,222928,connect,ended,16.0,,,0.0,16.0,late
20435,568164,374298,connect,ended,-43.0,565095.0,60.0,-1.0,17.0,early
20440,568707,311834,connect,ended,-45.0,,,-1.0,15.0,early
20441,568975,315136,connect,ended,58.0,566481.0,150.0,0.0,58.0,late
20443,569039,181625,connect,ended,1.0,,,0.0,1.0,late
20447,569907,406027,connect,ended,306.0,,,5.0,6.0,late
20451,571180,391618,connect,ended,-43.0,,,-1.0,17.0,early
20457,571866,382821,connect,ended,62.0,,,1.0,2.0,late
20460,573086,385303,connect,ended,125.0,572075.0,660.0,2.0,5.0,late
20465,573972,390590,connect,ended,-144.0,,,-3.0,36.0,early
20482,540899,402989,connect,ended,57.0,,,0.0,57.0,late
20483,540901,407055,connect,ended,-153.0,,,-3.0,27.0,early
20484,540911,364160,connect,ended,-42.0,,,-1.0,18.0,early
20499,541909,401870,connect,ended,169.0,,,2.0,49.0,late
20517,542725,390509,connect,ended,-52.0,,,-1.0,8.0,early
20527,543894,383443,connect,ended,-73.0,539684.0,0.0,-2.0,47.0,early
20537,544305,374809,connect,ended,-32.0,,,-1.0,28.0,early
20548,544935,358978,connect,ended,-130.0,,,-3.0,50.0,early
20551,545089,216148,connect,ended,-55.0,,,-1.0,5.0,early
20553,545126,406551,connect,ended,-46.0,,,-1.0,14.0,early
20561,545538,286633,connect,ended,-25.0,,,-1.0,35.0,early
20563,545620,391882,connect,ended,251.0,,,4.0,11.0,late
20565,545696,374360,connect,ended,-64.0,550978.0,720.0,-2.0,56.0,early
20571,546219,248889,connect,ended,52.0,,,0.0,52.0,late
20575,546440,410896,connect,ended,36.0,,,0.0,36.0,late
20576,546489,352528,connect,ended,-533.0,546578.0,570.0,-9.0,7.0,early
20581,546801,352921,connect,ended,151.0,,,2.0,31.0,late
20587,547168,403100,connect,ended,17.0,,,0.0,17.0,late
20588,547255,334190,connect,ended,49.0,547969.0,240.0,0.0,49.0,late
20592,547452,212965,connect,ended,215.0,,,3.0,35.0,late
20598,548004,296815,connect,ended,30.0,,,0.0,30.0,late
20601,548103,228703,connect,ended,-27.0,,,-1.0,33.0,early
20604,548340,390702,connect,ended,72.0,532915.0,180.0,1.0,12.0,late
20609,548732,310636,connect,ended,72.0,,,1.0,12.0,late
20615,549063,305525,connect,ended,-35.0,,,-1.0,25.0,early
20620,549819,396009,connect,ended,-425.0,,,-8.0,55.0,early
20627,550206,409991,connect,ended,97.0,,,1.0,37.0,late
20634,550704,373864,connect,ended,-2.0,,,-1.0,58.0,early
20635,550742,406554,connect,ended,-24.0,,,-1.0,36.0,early
20637,550944,371632,connect,ended,-14.0,,,-1.0,46.0,early
20643,551170,173380,connect,ended,-12.0,,,-1.0,48.0,early
20644,551180,355444,connect,ended,90.0,,,1.0,30.0,late
20645,551425,374360,connect,ended,-85.0,559958.0,570.0,-2.0,35.0,early
20652,551956,342699,connect,ended,127.0,,,2.0,7.0,late
20656,552213,359045,connect,ended,-91.0,567058.0,60.0,-2.0,29.0,early
20664,553022,319886,connect,ended,-60.0,,,-1.0,0.0,early
20666,544601,392600,connect,ended,-137.0,,,-3.0,43.0,early
20675,545697,407419,connect,ended,90.0,,,1.0,30.0,late
20676,545720,367919,connect,ended,8.0,,,0.0,8.0,late
20680,545931,285452,connect,ended,-71.0,,,-2.0,49.0,early
20689,546442,390509,connect,ended,3.0,,,0.0,3.0,late
20691,546534,345865,connect,ended,-30.0,,,-1.0,30.0,early
20693,546681,364160,connect,ended,421.0,,,7.0,1.0,late
20695,546712,383462,connect,ended,77.0,,,1.0,17.0,late
20699,546910,349171,connect,ended,,,,,,on time
20708,547484,295830,connect,ended,-27.0,,,-1.0,33.0,early
20715,548240,398942,connect,ended,-22.0,,,-1.0,38.0,early
20724,548818,265239,connect,ended,48.0,,,0.0,48.0,late
20727,548951,380647,connect,ended,6.0,,,0.0,6.0,late
20728,548958,362199,connect,ended,93.0,,,1.0,33.0,late
20737,549329,282880,connect,ended,-94.0,,,-2.0,26.0,early
20740,549626,298516,connect,ended,115.0,,,1.0,55.0,late
20741,549654,371217,connect,ended,-40.0,,,-1.0,20.0,early
20748,549928,301799,connect,ended,-52.0,551138.0,540.0,-1.0,8.0,early
20750,550270,399575,connect,ended,51.0,548971.0,690.0,0.0,51.0,late
20751,550287,311707,connect,ended,-600.0,,,-10.0,0.0,early
20761,551066,280805,connect,ended,29.0,,,0.0,29.0,late
20762,551115,360460,connect,ended,31.0,550135.0,60.0,0.0,31.0,late
20779,552184,319373,connect,ended,-7.0,,,-1.0,53.0,early
20784,552532,301389,connect,ended,7.0,,,0.0,7.0,late
20787,552800,335276,connect,ended,-74.0,553412.0,0.0,-2.0,46.0,early
20795,553339,378003,connect,ended,70.0,,,1.0,10.0,late
20798,553157,392683,connect,ended,-18.0,,,-1.0,42.0,early
20802,553351,406124,connect,ended,90.0,557210.0,0.0,1.0,30.0,late
20803,553447,362187,connect,ended,487.0,548278.0,690.0,8.0,7.0,late
20811,553808,385628,connect,ended,-62.0,,,-2.0,58.0,early
20833,555471,385625,connect,ended,-4.0,,,-1.0,56.0,early
20834,555647,366990,connect,ended,-6.0,,,-1.0,54.0,early
